Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
2,4,15.0,8,3182,6.62158,1580,1.0667,5732.0,Pattern Building,Family Games
4,12,30.0,0,971,7.46419,1581,1.1176,1742.0,Unknown,Party Games
2,2,180.0,0,901,7.63015,1582,3.2982,2308.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Variable Phase Order",Wargames
1,5,45.0,14,1639,7.03061,1583,2.2041,3847.0,"Card Drafting, Contracts, Hand Management, Set Collection, Take That","Family Games, Strategy Games"
2,2,60.0,13,888,7.60401,1584,2.88,1972.0,Unknown,Abstract Games
2,5,90.0,10,1461,7.31913,1585,2.1964,2831.0,"Modular Board, Role Playing, Team-Based Game, Variable Player Powers",Thematic Games
1,5,45.0,10,1221,7.20812,1586,2.2963,2378.0,"Cooperative Game, Dice Rolling, Push Your Luck, Solo / Solitaire Game",Strategy Games
2,5,60.0,12,3153,6.69588,1587,2.0275,4191.0,"Hand Management, Memory, Set Collection, Take That, Worker Placement",Family Games
2,2,120.0,12,1118,7.30293,1588,2.7234,1678.0,"Action/Event, Area Majority / Influence, Campaign / Battle Card Driven, Card Play Conflict Resolution, Dice Rolling, Hand Management, Point to Point Movement, Simulation, Variable Player Powers",Wargames
1,2,300.0,12,788,7.81043,1589,3.7451,2335.0,"Area Majority / Influence, Area Movement, Dice Rolling, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers",Wargames
3,6,120.0,13,1752,6.91926,1590,3.6098,1729.0,"Commodity Speculation, Loans, Market, Tile Placement, Trading",Strategy Games
2,4,20.0,8,1711,6.93285,1591,1.1852,3381.0,"Memory, Modular Board",Family Games
2,5,200.0,14,977,7.42643,1592,3.734,1626.0,Worker Placement,Strategy Games
2,5,45.0,8,1754,6.90177,1593,1.3704,2454.0,"Hidden Movement, Memory, Player Elimination, Roll / Spin and Move","Children's Games, Family Games"
2,5,90.0,14,1314,7.19508,1594,2.9592,2341.0,Worker Placement,Strategy Games
2,4,120.0,12,734,7.902,1595,3.2174,1071.0,"End Game Bonuses, Race, Tech Trees / Tech Tracks, Variable Set-up",Strategy Games
2,2,45.0,12,1333,7.09043,1596,2.4111,1921.0,"Grid Movement, Pick-up and Deliver",Abstract Games
2,4,90.0,12,1761,6.9111,1597,3.0566,2516.0,"Card Drafting, Set Collection, Voting, Worker Placement",Strategy Games
2,5,120.0,12,1777,6.91197,1598,3.1767,2033.0,"Area Majority / Influence, Auction/Bidding, Commodity Speculation, Network and Route Building, Point to Point Movement",Strategy Games
1,4,120.0,14,744,7.83299,1599,4.0128,2159.0,"Action Points, Area Majority / Influence, Card Drafting, Hand Management, Pattern Building, Rondel, Set Collection, Solo / Solitaire Game, Variable Set-up, Worker Placement, Different Worker Types",Strategy Games
3,4,120.0,12,1416,7.03252,1600,3.1364,1752.0,"Hand Management, Network and Route Building",Strategy Games
2,4,15.0,14,1990,6.87229,1601,2.2262,4256.0,"Action Points, Cooperative Game, Grid Movement, Modular Board, Variable Player Powers",Thematic Games
2,7,45.0,8,2245,6.80254,1602,1.6903,1644.0,"Team-Based Game, Trick-taking",Family Games
6,12,40.87580197580198,10,3578,6.578439817738094,1603,1.5,6530.0,"Role Playing, Team-Based Game, Variable Player Powers",Party Games
3,6,90.0,13,2843,6.70372,1604,2.4468,4542.0,"Area Movement, Simultaneous Action Selection, Voting",Thematic Games
2,4,28.315937273103668,8,10530,6.445463567301591,1605,1.3706,19656.0,"Map Deformation, Modular Board, Network and Route Building, Point to Point Movement, Tile Placement",Family Games
1,4,120.0,14,1681,6.98054,1606,3.0,2483.0,"Dice Rolling, Push Your Luck, Semi-Cooperative Game, Time Track, Variable Player Powers, Worker Placement",Thematic Games
2,4,60.0,12,800,7.78716,1607,3.7097,1323.0,"Dice Rolling, Variable Player Powers","Thematic Games, Wargames"
3,6,120.0,8,3221,6.59463,1608,2.7353,5775.0,Unknown,Unknown
2,6,120.0,10,2548,6.8031,1609,2.7469,5709.0,"Action Points, Dice Rolling, Modular Board, Team-Based Game, Variable Phase Order, Variable Player Powers",Strategy Games
2,5,30.0,7,2805,6.64314,1610,1.292,3356.0,"Commodity Speculation, Hand Management, Stock Holding",Family Games
2,5,90.0,10,1547,7.07927,1611,2.4884,4141.0,"Set Collection, Worker Placement",Strategy Games
3,6,90.0,12,3432,6.5835,1612,1.7862,3659.0,"Player Elimination, Simultaneous Action Selection, Voting","Family Games, Strategy Games"
2,4,30.0,12,1991,6.87882,1613,1.7586,4419.0,"Action Points, Card Drafting, Dice Rolling, Hand Management, Set Collection",Family Games
1,5,30.0,13,1522,7.08241,1614,2.1515,3389.0,"Action Points, Cooperative Game, Dice Rolling, Hand Management, Variable Player Powers",Thematic Games
2,4,60.0,10,2008,6.83295,1615,2.259,2712.0,"Card Drafting, Hand Management, Pattern Building, Set Collection, Tile Placement, Trading",Family Games
2,4,20.0,8,2931,6.72488,1616,1.4247,7315.0,"Dice Rolling, Hand Management, Set Collection",Family Games
2,4,30.0,8,2151,6.81672,1617,2.0276,2663.0,Unknown,Family Games
4,8,20.0,12,2937,6.63817,1618,1.2525,4683.0,Unknown,Party Games
1,4,90.0,14,946,7.49988,1619,2.7455,1692.0,"Drafting, Hand Management, Pick-up and Deliver, Resource to Move, Solo / Solitaire Game, Variable Set-up",Strategy Games
2,5,90.0,12,1959,6.82523,1620,2.4722,3850.0,"Auction/Bidding, Set Collection, Take That",Strategy Games
5,75,30.0,8,1622,7.12707,1621,1.5,4684.0,Unknown,Party Games
3,10,36.6178171466215,10,2710,6.66420629167749,1622,1.1481,4936.0,"Acting, Hand Management, Player Judge, Storytelling",Party Games
1,4,120.0,10,730,8.03293,1623,2.8205,1382.0,Unknown,"Strategy Games, Thematic Games"
2,5,240.0,12,2293,6.93355,1624,3.1705,5126.0,"Area Movement, Dice Rolling, Simulation, Team-Based Game",Wargames
2,6,90.0,12,912,7.62158,1625,2.6136,2518.0,"Dice Rolling, Hand Management, Modular Board, Roll / Spin and Move, Team-Based Game, Variable Player Powers",Thematic Games
1,2,30.0,10,1123,7.27269,1626,1.9143,2911.0,"Cooperative Game, Dice Rolling, Modular Board, Roll / Spin and Move, Set Collection, Solo / Solitaire Game","Family Games, Strategy Games"
3,5,45.0,10,3684,6.58217,1627,1.6242,6108.0,"Auction: Turn Order Until Pass, Hand Management, Memory, Set Collection, Simultaneous Action Selection, Trading",Family Games
2,2,30.0,7,6300,6.45764,1628,2.1942,9904.0,"Grid Movement, Hexagon Grid, Slide/Push, Static Capture",Abstract Games
2,5,60.0,9,2675,6.63684,1629,1.9128,2814.0,"Area Majority / Influence, Dice Rolling, Set Collection, Worker Placement, Worker Placement with Dice Workers","Family Games, Strategy Games"
2,4,60.0,8,13205,6.38132,1630,1.7457,25802.0,"Melding and Splaying, Set Collection, Tile Placement",Family Games
1,4,80.0,14,1582,7.00096,1631,3.0755,3424.0,"Area Majority / Influence, Hand Management, Modular Board, Voting",Strategy Games
2,8,90.0,11,677,8.15721,1632,2.5625,1803.0,Dice Rolling,"Thematic Games, Wargames"
1,4,60.0,10,1231,7.1483,1633,1.8065,2379.0,"Grid Coverage, Pattern Building, Tile Placement",Family Games
2,4,135.08723820719507,14,987,7.447957099313012,1634,3.4828,2436.0,"Action Points, Area Movement, Dice Rolling, Modular Board, Simulation, Variable Player Powers","Thematic Games, Wargames"
2,4,120.0,12,1016,7.39445,1635,3.413,1450.0,"Modular Board, Variable Player Powers, Worker Placement",Strategy Games
2,2,40.0,8,970,7.48529,1636,2.2083,2611.0,"Action Points, Hand Management, Variable Player Powers",Strategy Games
1,4,120.0,12,2510,6.73329,1637,4.1099,7458.0,"Action Retrieval, Auction/Bidding, Deck Bag and Pool Building, Hand Management, Network and Route Building, Solo / Solitaire Game, Tile Placement, Variable Player Powers, Voting, Worker Placement",Strategy Games
2,5,25.79099500339776,8,1783,6.903971113432537,1638,1.1765,4329.0,"Cooperative Game, Hand Management, Real-Time, Variable Player Powers","Family Games, Party Games"
2,6,30.0,8,8102,6.41543,1639,1.3807,15344.0,"Hand Management, Interrupts, Storytelling, Voting","Family Games, Thematic Games"
2,6,30.0,14,6477,6.45453,1640,1.102,9723.0,"Dice Rolling, Push Your Luck, Set Collection, Take That",Family Games
2,5,60.0,10,1283,7.10675,1641,2.4906,1919.0,"Enclosure, Tile Placement","Family Games, Strategy Games"
2,4,45.0,0,1132,7.26041,1642,2.0119,1658.0,"Action Queue, Player Elimination, Simulation, Simultaneous Action Selection","Thematic Games, Wargames"
1,5,90.0,12,602,8.2135,1643,3.2609,2247.0,"Action Queue, Auction/Bidding, Hand Management, Set Collection, Worker Placement","Strategy Games, Thematic Games"
2,4,60.0,14,841,7.66855,1644,2.3448,2019.0,"Area Majority / Influence, Dice Rolling, Events, Hand Management, Hidden Roles, Interrupts, Roles with Asymmetric Information, Take That",Strategy Games
1,4,40.0,13,1796,6.90928,1645,1.9468,3062.0,"Dice Rolling, Push Your Luck, Solo / Solitaire Game, Variable Player Powers",Thematic Games
2,2,45.0,13,2594,6.66191,1646,2.2111,2998.0,"Area Majority / Influence, Card Drafting, Dice Rolling, Hand Management, Simulation",Strategy Games
2,6,60.0,14,1671,6.9654,1647,2.2982,3725.0,"Action Points, Area Majority / Influence, Bias, Dice Rolling, Grid Movement, Variable Player Powers","Thematic Games, Wargames"
2,2,120.0,14,669,7.9249,1648,3.0,1580.0,"Deck Bag and Pool Building, Hand Management, Point to Point Movement, Simulation",Wargames
1,4,45.0,8,3088,6.58481,1649,1.3915,3297.0,"Bingo, Pattern Building, Tile Placement","Abstract Games, Family Games"
2,5,60.0,12,2702,6.65167,1650,2.5108,3930.0,"Card Drafting, Hand Management, Set Collection, Trading",Strategy Games
1,6,60.0,14,899,7.58856,1651,2.25,2121.0,"Deck Bag and Pool Building, Hand Management, Real-Time, Tile Placement",Thematic Games
2,4,45.0,8,1239,7.1327,1652,1.6176,1798.0,"Area Majority / Influence, Grid Movement",Abstract Games
2,2,360.0,12,676,8.03404,1653,3.6863,2440.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
2,8,120.0,12,727,8.17602,1654,2.7083,1819.0,"Action Points, Dice Rolling, Role Playing, Variable Player Powers","Thematic Games, Wargames"
2,2,15.0,8,1899,6.83772,1655,1.0909,3166.0,"Dice Rolling, Flicking, Pattern Building",Family Games
3,6,60.0,10,2406,6.71842,1656,2.1667,3205.0,"Auction/Bidding, Card Drafting, Hand Management, Point to Point Movement, Set Collection",Family Games
2,4,45.0,13,994,7.54005,1657,2.9103,2096.0,"Action Queue, Player Elimination, Simulation, Simultaneous Action Selection",Wargames
2,6,60.0,10,1926,6.80875,1658,1.5094,2797.0,Betting and Bluffing,Family Games
2,6,20.0,8,3160,6.76339,1659,1.027,5366.0,"Card Drafting, Set Collection, Take That","Family Games, Party Games"
3,6,60.0,14,2919,6.63079,1660,1.9435,2378.0,"Dice Rolling, Player Elimination, Simultaneous Action Selection, Voting",Thematic Games
2,2,60.0,10,694,7.93298,1661,3.1905,2233.0,"Hand Management, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers",Strategy Games
2,5,30.0,8,1512,6.97208,1662,1.9242,2082.0,"Area Majority / Influence, Tile Placement",Family Games
1,4,57.09632712243848,10,2657,6.649756638209846,1663,1.9317,3950.0,"Dice Rolling, Push Your Luck, Rock-Paper-Scissors, Role Playing, Tile Placement, Variable Player Powers",Thematic Games
8,24,60.0,8,4366,6.5274,1664,1.3956,4255.0,"Hidden Roles, Negotiation, Player Elimination, Role Playing, Roles with Asymmetric Information, Team-Based Game, Traitor Game, Variable Player Powers, Voting",Party Games
3,8,90.0,7,8287,6.39149,1665,1.1599,14412.0,"Set Collection, Trading","Family Games, Party Games"
2,5,20.0,5,2251,6.76839,1666,1.0984,2781.0,Hand Management,"Children's Games, Family Games"
2,4,60.0,10,1553,6.92148,1667,2.6126,2413.0,"Action Retrieval, Area Majority / Influence, Card Drafting, Dice Rolling, End Game Bonuses, Events, Point to Point Movement, Resource to Move, Set Collection, Variable Player Powers, Worker Placement",Strategy Games
2,5,90.0,12,1257,7.12973,1668,3.2376,1605.0,"Area Movement, Auction/Bidding, Network and Route Building, Worker Placement",Strategy Games
2,4,30.0,8,900,7.56513,1669,1.7632,1990.0,"Card Drafting, Pattern Building, Set Collection, Tile Placement",Family Games
2,5,45.0,12,1830,6.8249,1670,1.9615,1918.0,Unknown,"Strategy Games, Family Games"
2,6,120.0,14,884,7.64062,1671,3.5395,2268.0,"Dice Rolling, Hexagon Grid, Variable Player Powers","Thematic Games, Wargames"
2,6,360.0,14,946,7.4308,1672,4.1825,1438.0,"Auction/Bidding, Hexagon Grid, Network and Route Building, Stock Holding",Strategy Games
2,4,60.0,10,1396,7.04159,1673,2.5283,2283.0,"Area Majority / Influence, Deck Bag and Pool Building, Modular Board, Secret Unit Deployment","Family Games, Strategy Games"
2,4,30.0,8,2027,6.80002,1674,1.7143,3613.0,"Dice Rolling, Paper-and-Pencil",Family Games
1,4,60.0,14,1076,7.31632,1675,2.6087,2985.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Solo / Solitaire Game, Variable Player Powers","Strategy Games, Thematic Games"
2,2,72.12308963247075,12,1196,7.371937107837303,1676,2.3709,2480.0,"Area Majority / Influence, Area Movement, Dice Rolling, Simulation",Wargames
2,4,60.0,14,954,7.47824,1677,2.5714,2077.0,Unknown,Strategy Games
3,5,120.0,12,1879,6.79556,1678,2.8883,2366.0,"Auction/Bidding, Pick-up and Deliver",Strategy Games
2,6,30.0,15,5550,6.52184,1679,1.5735,10285.0,Unknown,Unknown
3,7,30.0,10,627,8.29236,1680,2.0952,1465.0,"Card Drafting, Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers",Strategy Games
1,4,90.0,14,1026,7.36021,1681,3.4528,1912.0,"Grid Movement, Hexagon Grid, Solo / Solitaire Game",Strategy Games
1,4,90.0,13,3198,6.63033,1682,2.1553,4475.0,"Modular Board, Player Elimination, Rock-Paper-Scissors, Tile Placement, Variable Player Powers",Thematic Games
2,4,180.0,12,1971,6.77145,1683,3.3112,3005.0,"Action Points, Area Majority / Influence, Card Drafting, Square Grid, Tile Placement",Strategy Games
2,4,95.0,12,2107,6.73757,1684,2.6985,2549.0,"Auction/Bidding, Deck Bag and Pool Building, Hand Management, Worker Placement",Strategy Games
2,10,30.0,10,1320,7.05446,1685,1.3243,2833.0,"Betting and Bluffing, Simultaneous Action Selection",Family Games
3,5,96.8120934452716,13,1702,6.915604942785087,1686,2.9701,2164.0,"Auction/Bidding, Memory, Point to Point Movement, Tile Placement",Strategy Games
2,4,90.0,14,1143,7.82833,1687,2.8571,2457.0,"Action Points, Card Drafting, Deck Bag and Pool Building, Dice Rolling, Push Your Luck","Customizable Games, Strategy Games"
1,4,120.0,14,876,7.86777,1688,2.7317,1547.0,"Action Queue, Area Movement, Deck Bag and Pool Building, Hand Management, Modular Board, Set Collection, Solo / Solitaire Game, Variable Player Powers",Strategy Games
2,4,120.0,13,1055,7.29108,1689,3.1739,2338.0,"Area Majority / Influence, Deck Bag and Pool Building, Hand Management",Strategy Games
2,6,60.0,10,1743,6.86344,1690,2.1435,1639.0,Set Collection,"Family Games, Strategy Games"
2,6,180.0,12,849,7.55788,1691,3.5806,1176.0,"Auction/Bidding, Crayon Rail System, Network and Route Building",Strategy Games
1,2,20.0,10,1316,7.13403,1692,1.9595,2736.0,"Action Queue, Player Elimination, Simulation, Simultaneous Action Selection, Solo / Solitaire Game","Thematic Games, Wargames"
2,4,30.0,10,5656,6.42022,1693,1.6449,6941.0,"Hand Management, Point to Point Movement, Set Collection",Family Games
1,4,90.0,10,981,7.38852,1694,2.7105,2165.0,"Action Points, Cooperative Game, Dice Rolling, Events, Hand Management, Simulation, Solo / Solitaire Game, Team-Based Game","Strategy Games, Wargames"
1,4,120.0,12,1247,7.15039,1695,4.3636,4277.0,"Card Drafting, Cooperative Game, Dice Rolling, Events, Simulation",Thematic Games
1,4,1000.0,14,648,8.05404,1696,3.0476,1799.0,"Cooperative Game, Grid Movement, Hand Management, Modular Board, Scenario / Mission / Campaign Game, Storytelling, Variable Player Powers",Thematic Games
2,6,45.0,14,3571,6.54011,1697,2.0987,4912.0,"Dice Rolling, Hand Management, Modular Board, Push Your Luck, Simultaneous Action Selection",Thematic Games
2,2,60.0,14,731,8.25062,1698,2.8966,1775.0,"Dice Rolling, Hand Management, Measurement Movement, Worker Placement","Thematic Games, Wargames"
2,2,250.09356408964604,12,1139,7.302932489110799,1699,3.4054,3121.0,"Communication Limits, Cooperative Game, Deduction, Pattern Building, Push Your Luck, Tile Placement",Thematic Games
2,8,61.6759519238931,10,3796,6.521190578333334,1700,2.0829,5231.0,"Dice Rolling, Hidden Movement, Paper-and-Pencil, Pick-up and Deliver, Point to Point Movement, Secret Unit Deployment, Team-Based Game, Variable Player Powers",Family Games
1,8,20.0,10,2758,6.62214,1701,1.4861,3703.0,"Bingo, Pattern Building, Tile Placement","Abstract Games, Family Games"
2,4,90.0,14,726,7.70077,1702,2.65,1662.0,"Bias, Card Drafting, Worker Placement",Strategy Games
3,4,90.0,12,2031,6.74222,1703,3.1117,3502.0,"Auction/Bidding, Card Drafting, Voting",Strategy Games
2,4,30.0,10,3945,6.49993,1704,1.7959,6008.0,"Action Points, Card Drafting, Set Collection",Family Games
1,6,120.0,14,1146,7.23431,1705,2.7164,2231.0,"Cooperative Game, Deck Bag and Pool Building, Hand Management",Thematic Games
3,5,90.0,10,3054,6.58787,1706,2.156,5727.0,"Point to Point Movement, Roll / Spin and Move, Team-Based Game",Family Games
2,4,180.0,14,1107,7.47195,1707,2.7143,2849.0,"Action Queue, Action Retrieval, Area Movement, Auction/Bidding, Dice Rolling, Force Commitment, Hand Management, Income, Player Elimination, Turn Order: Claim Action, Variable Player Powers",Wargames
2,4,60.0,10,1123,7.32245,1708,2.3333,1971.0,"Deck Bag and Pool Building, Dice Rolling, Hand Management, Set Collection",Family Games
1,2,20.0,13,1998,6.80027,1709,1.6885,4594.0,"Dice Rolling, Push Your Luck, Simultaneous Action Selection, Solo / Solitaire Game, Variable Player Powers",Thematic Games
1,4,90.0,10,776,7.88629,1710,3.0,2749.0,"Cooperative Game, Hand Management, Modular Board, Pattern Building, Tile Placement, Variable Player Powers",Strategy Games
1,3,90.0,14,1104,7.25227,1711,2.9333,1556.0,"Action Points, Dice Rolling, Movement Points, Network and Route Building, Pick-up and Deliver, Point to Point Movement, Simulation, Solo / Solitaire Game","Strategy Games, Wargames"
1,4,90.0,14,644,8.04625,1712,2.4,4027.0,"Cooperative Game, Scenario / Mission / Campaign Game, Storytelling",Thematic Games
4,4,60.0,10,2094,6.75414,1713,2.0294,1234.0,"Auction/Bidding, Predictive Bid, Team-Based Game, Trick-taking",Family Games
2,2,20.0,6,1634,6.95701,1714,1.8372,1953.0,"Flicking, Simulation","Family Games, Thematic Games"
2,5,65.90691535579133,13,1298,7.08020254595238,1715,2.3605,1461.0,"Action Points, Pick-up and Deliver, Set Collection","Family Games, Strategy Games"
2,4,120.0,13,1709,6.8544,1716,3.09,3511.0,"Area Majority / Influence, Deck Bag and Pool Building, Hand Management",Strategy Games
