Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Abstract Games,Children's Games,Customizable Games,Family Games,Party Games,Strategy Games,Thematic Games,Unknown,Wargames,Social Interaction,Strategy and Planning,Conflict Resolution,Exploration,Randomness and Luck,Resource Management,Puzzle Solving,Miscellaneous / Other,Collaboration
2,4,45.0,10,3917,6.92223,2.0685,4609.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,4,45.0,9,2406,7.21485,2.1553,3034.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2,2,15.0,5,5107,6.8384,1.6982,7824.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,2,60.0,14,1663,7.53301,2.0588,6347.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
8,18,30.0,10,9874,6.73985,1.3211,16343.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
1,6,20.0,8,3256,7.01956,1.1525,5924.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,5,20.0,8,8490,6.71172,1.256,13372.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,5,30.0,8,3545,6.95444,1.8103,5281.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
3,8,60.0,10,2934,7.03485,1.935,4187.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,2,60.0,11,5754,6.82293,2.886,7595.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,4,60.0,13,5074,6.82932,2.6514,9015.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3,4,60.0,10,2941,7.0387,2.7889,3797.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,6,60.0,14,5853,6.81945,1.7538,8115.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2,6,75.0,14,2365,7.18461,2.6164,3457.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2,4,45.0,10,5676,6.79476,2.0596,5846.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3,5,90.0,12,2321,7.18904,2.4737,2643.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,8,45.0,12,3878,6.93362,1.8723,6838.0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1
1,4,45.0,14,1468,7.66588,2.5405,2892.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2,6,20.0,8,8657,6.71282,1.1182,13790.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1,5,45.0,14,3705,7.03487,2.4306,11355.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2,2,60.0,14,1931,7.49017,2.741,4439.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
2,5,40.0,8,1674,7.49487,1.8333,3329.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,10,60.0,12,9276,6.71558,2.4476,7978.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3,5,120.0,12,4375,6.86954,2.343,3929.0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0
1,6,60.0,10,14286,6.65386,1.6647,23966.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
1,1,20.0,13,4205,6.90248,1.9939,8152.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2,6,60.0,10,8086,6.7088,2.1592,9802.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4,60.0,10,1694,7.56142,2.4868,3440.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2,20,90.0,12,3369,7.05373,3.4146,4968.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0
3,7,75.0,12,3117,7.0112,2.35,4482.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
2,5,45.0,10,3750,6.90697,2.5447,4502.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3,5,60.0,12,1738,7.37611,2.4082,3140.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
2,4,75.0,10,2756,7.06376,2.6829,3908.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
4,8,15.0,9,2689,7.08365,1.0714,4736.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,4,60.0,10,2207,7.26332,2.1556,4424.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
3,99,20.0,0,1589,7.45409,1.1121,803.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,180.0,14,5435,6.93537,2.9946,11828.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0
2,5,90.0,12,3021,7.00454,2.6677,4330.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
1,2,30.0,10,2575,7.11169,2.0538,6114.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,4,90.0,12,1595,7.45305,2.6087,3446.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,4,60.0,7,4175,6.93377,1.5195,9598.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
1,4,90.0,12,1280,7.74671,3.4318,2515.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0
1,4,25.0,8,7804,6.70677,1.5352,9793.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,120.0,12,1407,7.78431,2.575,3538.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,4,120.0,14,980,8.25423,2.875,1875.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
2,4,15.0,5,2386,7.18551,1.1045,4972.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
2,6,162.75159999864317,12,1877,7.2855180242755,3.4961,3797.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,4,30.0,6,4874,6.82992,1.2381,8593.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,18,720.0,12,946,8.2455,3.6923,1268.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2,4,60.0,12,2019,7.23142,2.1935,2683.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,4,20.0,7,2691,7.07967,1.4717,4410.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,8,15.0,8,7257,6.71127,1.1065,12448.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,111.5220160479382,12,2933,7.015186900079366,2.9038,4222.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,6,240.0,12,3863,6.9604,3.4573,5536.0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
2,5,60.0,10,2304,7.14732,2.2308,3185.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,4,15.0,8,2067,7.24263,1.1951,5407.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,4,30.0,10,4616,6.85667,1.7356,5671.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1,5,60.0,14,2767,7.07477,2.3562,5284.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,8,15.0,8,1504,7.4831,1.3421,2541.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,4,60.0,13,3336,6.9647,2.6574,5697.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
2,2,180.0,12,1147,7.92569,3.7943,3043.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1,5,150.0,14,1031,7.99699,2.3929,2789.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3,6,111.78177489177487,12,2797,7.044471266448414,2.551,6759.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1
1,4,150.0,14,1125,7.88347,4.1226,3671.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,6,75.0,10,2508,7.06022,2.3226,3803.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,46.36512265512265,9,924,7.932231591706356,1.9333,2665.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,4,60.0,8,1968,7.27441,2.2667,3422.0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
3,10,30.0,8,25688,6.57769,1.3276,40848.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
1,4,120.0,12,1555,7.77713,4.082,4484.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
2,2,45.0,14,1689,7.45024,2.8,4410.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2,4,45.0,8,1512,7.48279,1.9167,3279.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2,2,60.0,12,4293,6.83886,2.469,6905.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2,4,60.0,10,3860,6.85081,2.5598,3937.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,5,45.0,8,7482,6.68332,1.6053,8438.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2,4,45.0,10,3317,6.943,1.7466,5678.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1,4,60.0,10,1094,8.02136,2.5918,2459.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
2,7,175.14046105003268,14,2435,7.115332047380953,2.3733,4484.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1
2,5,90.0,12,1318,7.62977,2.9091,2614.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,5,45.0,8,1858,7.31895,1.0741,3080.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,75.0,10,3257,6.99849,2.3701,8359.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2,2,30.0,10,2673,7.06587,1.2113,4988.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,75.0,10,1898,7.23806,2.7212,2403.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4,6,240.0,14,2508,7.13124,3.2561,4583.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2,4,30.0,10,11728,6.60342,1.2261,20598.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,4,92.94789190530336,12,2736,7.033024330874545,2.7,5438.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,4,90.0,12,2535,7.0401,2.9607,3251.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,4,15.0,13,4464,6.85021,1.3509,7517.0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
2,2,90.0,10,1448,7.52398,3.7627,3311.0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
2,4,120.0,12,1977,7.20748,2.9898,3870.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,4,180.0,12,5038,6.85627,2.9069,6768.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2,4,45.0,9,2651,7.01796,2.3542,3627.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,5,25.0,8,3463,6.91205,1.5904,4425.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,4,120.0,12,5036,6.80701,2.5793,7183.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,5,90.0,13,2104,7.15481,2.991,3179.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,6,15.0,8,2495,7.06364,1.371,4293.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3,8,30.0,13,5596,6.7438,1.0934,9277.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2,8,25.84066050510366,8,6882,6.693251608928571,1.148,10519.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,6,55.28218833683478,13,5854,6.718126272738095,1.9328,7406.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1,6,60.0,14,1910,7.40267,2.2143,2690.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2,6,30.0,13,7696,6.66839,1.3523,7548.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,90.0,10,2258,7.12385,1.8378,4385.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,4,60.0,12,1183,7.7922,2.5588,3427.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,4,60.0,10,1875,7.2892,2.04,3444.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,6,90.0,12,3858,6.90916,2.3732,4281.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2,8,15.0,7,12891,6.62578,1.0269,24326.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,90.0,12,1414,7.49528,3.2308,1982.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2,7,60.0,10,7548,6.66351,1.8252,8068.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,20.0,8,2141,7.15893,1.2432,4829.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,120.0,12,2942,6.94337,3.2219,3647.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2,4,60.0,10,1649,7.35387,2.26,2270.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,4,35.0,12,3305,6.90987,1.7411,4575.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,4,45.0,8,3892,6.84077,1.8397,5357.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,4,75.0,10,1999,7.17796,2.3464,1834.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,5,120.0,14,1469,7.84251,3.6721,3918.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
1,4,45.0,10,968,8.00747,1.1212,2520.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,5,120.0,14,1872,7.22882,3.6281,2965.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2,4,147.07307733932737,14,1627,7.419203852697203,3.5532,3093.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,4,45.0,14,1752,7.28575,2.2857,3686.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,2,40.0,10,8425,6.62926,2.0569,11921.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2,4,180.0,13,1431,7.56172,3.2933,3003.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
1,4,90.0,12,2848,6.94695,2.7805,5553.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,240.0,12,3830,6.86468,3.5182,5604.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,8,40.0,10,1804,7.27465,1.9118,3678.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1,4,60.0,14,4556,6.77007,2.0288,7772.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,4,90.0,14,1257,8.02354,2.898,3645.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2,4,60.0,8,3727,6.90388,1.973,7130.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3,5,120.0,8,2244,7.0776,2.7757,3286.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2,2,20.0,8,6690,6.65582,1.5758,10537.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,2,30.0,10,3355,6.85489,2.5,5352.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,4,60.0,12,3224,6.88658,2.3162,5557.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,5,30.0,10,2985,6.92914,1.8246,5804.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,6,60.0,14,1257,7.70129,2.8276,3218.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2,2,15.0,8,1942,7.186,1.7073,4335.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,4,107.53719308732416,12,2425,7.051334457083334,2.9286,3467.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,5,45.0,15,1705,7.38608,2.1,4002.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,5,120.0,12,1226,7.60833,3.234,1815.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
2,2,30.0,8,5752,6.69014,1.4589,6007.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,30.0,8,3355,6.85994,2.1051,4351.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2,8,45.0,7,3867,6.8159,1.2978,4708.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4,8,45.0,8,1555,7.42324,1.2174,2790.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2,6,38.10474597646979,8,3108,6.904250594821426,1.7794,4145.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
3,5,90.0,10,3098,6.90858,2.4669,3873.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,8,25.47929284004333,8,4208,6.820564532857141,1.104,7924.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13,30.0,10,9222,6.61638,1.5335,14216.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2,2,30.0,10,1596,7.39025,1.2927,3596.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,4,90.0,12,1706,7.27227,3.0316,3022.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2,4,45.0,14,2344,7.11904,2.2381,3149.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,4,45.0,10,4940,6.72474,1.9243,6714.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,2,45.0,8,4459,6.76947,2.0065,5425.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
2,4,30.0,10,1621,7.33922,2.0571,4079.0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
4,6,30.0,10,9770,6.58203,1.2743,8788.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2,45.0,14,1972,7.22623,2.3571,6733.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
1,5,120.0,12,1583,7.4515,3.2368,3325.0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
1,4,180.0,12,1138,8.20765,3.4568,3429.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
2,2,180.0,12,1007,8.02168,3.9,3043.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,2,30.0,10,2870,6.97715,2.359,3003.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1,4,80.0,12,901,8.13491,2.5854,2297.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
2,6,25.0,8,2349,7.04445,1.1186,4555.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
2,5,120.0,13,2269,7.19749,3.3709,2933.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,5,30.0,14,4906,6.74516,1.6697,9842.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,30.0,12,5504,6.69406,2.1715,7122.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1,30.0,12,1312,7.58076,2.0476,3597.0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
2,4,60.0,13,4194,6.80353,2.2915,6197.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1
2,4,40.0,8,1948,7.17753,1.7273,2879.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,5,180.0,12,1516,7.39253,4.3319,2445.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,12,1824,7.29789,3.1091,2098.0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
2,4,176.616597014097,12,2024,7.281815981789146,3.7566,3074.0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0
1,6,90.0,13,1456,7.60156,2.1667,3262.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
1,6,120.0,16,1496,7.95163,3.3443,3500.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1
1,6,60.0,14,857,8.1483,2.4211,2186.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
1,4,120.0,13,1133,7.83084,3.0769,1760.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,4,300.0,12,1816,7.2218,2.1818,3820.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,5,30.0,12,19386,6.53417,1.2694,27907.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3,6,113.47992846632224,12,2792,6.96660479855312,2.8409,3953.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2,5,45.0,10,3405,6.81289,2.4968,3424.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,4,38.676068437447896,8,3861,6.810041770535712,1.7302,5805.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,5,90.0,12,2509,7.00091,2.5577,4462.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
2,4,20.0,7,3820,6.7922,1.7527,4922.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,4,180.0,13,1444,7.6617,3.0845,3199.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1
1,4,80.0,13,1742,7.3824,2.4,3935.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,4,45.0,14,3431,6.83332,2.0546,5129.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1,2,15.0,8,5787,6.66682,1.6527,8214.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
2,4,147.10865298180877,12,1634,7.359588106170484,3.5128,3667.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
1,4,60.0,14,1695,7.39368,2.4694,3411.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
3,5,30.0,10,4008,6.76989,1.5252,5518.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,6,300.0,14,1244,7.52234,4.2485,1694.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,2,180.0,14,1130,8.0176,3.3929,2988.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,5,60.0,14,1708,7.42609,2.5067,4916.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
2,4,60.0,14,1558,7.33558,2.54,2388.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2,2,30.0,8,1336,7.54466,2.1667,2985.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2,2,30.0,12,1467,7.37726,2.3368,3095.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
3,6,15.0,14,2459,7.03011,1.9333,6228.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
2,4,90.0,12,2867,6.88376,3.4184,3937.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
2,4,62.8285479208033,10,1657,7.343611086062273,2.3333,2516.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,4,30.0,12,3214,6.83421,2.0354,4658.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2,4,90.0,12,2495,6.97295,3.0989,4905.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
2,4,15.0,8,6393,6.66889,1.8785,9152.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,120.0,14,1320,7.5851,3.4103,2613.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,4,60.0,12,1370,7.42237,2.2895,2311.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2,5,360.0,12,1556,7.31708,3.3188,2592.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2,30.0,13,1513,7.36122,2.1296,3043.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,4,30.0,12,2165,7.15807,3.5859,5787.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
2,4,60.0,12,3406,6.81867,2.5789,3875.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
2,4,20.0,7,2915,6.90539,1.9429,3788.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,20.0,10,3336,6.82696,1.5357,7262.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,5,120.0,14,1318,7.44661,3.8154,2303.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3,7,45.0,10,2735,6.90566,2.466,4918.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,8,60.0,11,1836,7.16149,2.4885,3002.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,8,15.0,8,3790,6.79081,1.0685,7589.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,60.0,12,3401,6.80656,2.7031,4410.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,6,90.0,13,2067,7.27675,3.2208,4834.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
2,2,30.0,12,2983,6.90981,2.6299,6231.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2,6,90.0,10,2482,6.97798,3.5115,2630.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
3,8,30.0,12,2912,6.92981,1.0714,5059.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
